"Barcode","Area","AreaPerDay","InitialSize","MeanVariance","Round","Replicate","Clover","Rhizobium","NS","EW","n.stolons","weight","growth_per_day","EndSize","HasChangedColor","Measurements","HueRate","StartHue","TimeToGreen"
"3002","4829",208455.25,17491.5743243243,3021.7,1762.03279514675,2,1,"Aearl_0749","SM11",9,20,2,25.97,0.381911764705882,189114,TRUE,63,0.529868359925089,68.1873173342682,4
"3003","4830",281398,22242.1486486487,3997.1,1826.3750495851,2,1,"Aearl_0749","SM151B",10,20,3,33.74,0.496176470588235,205425,TRUE,63,0.512106405638893,63.3084066628136,8
"3004","4831",578938.75,38334.1283783784,10334.6,1539.49204575575,2,2,"Borek_1059","SM130A",11,20,4,2.22,0.0326470588235294,220914,TRUE,63,0.185963521534199,71.5064327927045,15
"3005","4832",913973.25,55970.4594594595,15843.5,2038.90097975963,2,2,"Lflex_0642","SM42",12,20,4,22.52,0.331176470588235,224399,TRUE,62,-0.29507589961291,82.3479918428955,46
"3006","4833",203424,14243.6891891892,3014.4,1695.14735956512,2,2,"Borek_0410","SM42",13,20,1,18.62,0.273823529411765,139923,FALSE,62,0.0345624486744439,69.0554760230727,46
"3007","4834",688757.75,48526.277027027,9614.3,2440.8150334607,2,1,"Aalon_0512","SM95",14,20,4,0.8,0.0117647058823529,228814,FALSE,63,0.0384815752451629,74.3789823945182,12
"3008","4835",796849.75,46459.0067567568,14626.9,2965.57914579041,2,2,"Aaran_1061","MIX",15,20,3,5.94,0.0873529411764706,202132,FALSE,60,0.243351821809624,73.1577091198318,13
"3009","4836",618113.25,40732.3581081081,12130.5,2520.60049059366,2,1,"Aalon_0512","RCR221",16,20,4,4.92,0.0723529411764706,227044,TRUE,62,-0.31002462001918,77.2800832566864,55
"3010","4837",379477.75,26041.3918918919,5967.2,2454.97723097866,2,2,"Ancor_0522","SM7",17,20,3,17.98,0.264411764705882,179566,FALSE,62,-0.00566085021161446,77.9475284648545,26
"3011","4838",355986.25,29042.8986486487,3025.2,2278.80475540725,2,1,"Aearl_0749","SM69",18,20,4,19.59,0.288088235294118,220939,TRUE,63,0.452165136948808,69.2845912913909,10
"3012","4839",815703.5,53020.4054054054,11562.8,2467.00362006359,2,2,"Llanc_0952","SM116",19,20,4,21.47,0.315735294117647,233651,TRUE,63,0.382940461709455,72.1439681575773,6
"3013","4840",641932.75,43066.8310810811,11269.6,3271.5015462911,2,2,"Aearl_0306","SM147A",20,20,3,15.64,0.23,229652,TRUE,63,0.226818685647782,73.16113609395,48
"3014","4841",153006.5,12210.7013888889,6870,2573.92541562595,2,1,"Sster_1064","SM69",1,21,2,7.27,0.106911764705882,148931.5,FALSE,62,-0.200244686724715,73.8855049891263,21
"3015","4842",243117.75,16745.7361111111,6420.7,1787.95998955668,2,2,"Aoost_1058","SM42",2,21,2,12.1,0.177941176470588,152046,FALSE,62,0.118955825519395,70.1925983066105,17
"3016","4843",612244.5,43226.1388888889,19357.7,2106.41883853943,2,1,"Rling_0951","SM39",3,21,4,27.88,0.41,206390.5,FALSE,62,0.0320142687719365,79.5108715561,16
"3017","4844",101918.5,5449.29166666667,3251.8,890.987345862651,2,2,"Banna_0947","MIX",4,21,1,21.76,0.32,49692,FALSE,62,0.177598604558509,74.3744404253737,4
"3018","4845",208712,16860.8680555556,4830,1740.89541976264,2,2,"Ancor_0852","SM140B",5,21,3,21.92,0.322352941176471,146557,TRUE,62,0.204821567779783,65.6740107143368,4
"3019","4846",509828.25,36307.6621621622,10210.4,2402.3244297638,2,2,"Aearl_0749","SM69",6,21,4,6.59,0.0969117647058824,221599,FALSE,63,0.198510860034335,75.8848846991455,37
"3020","4847",274104.25,21756.9594594595,7026.1,1869.20814943356,2,2,"Aearl_0749","SM154A",7,21,4,15.76,0.231764705882353,199798,TRUE,63,-0.0254713743001754,72.6344094821864,37
"3021","4848",358342.25,23146.4594594595,9608,1679.56076726671,2,1,"Ilona_0845","SM121A",8,21,4,35.09,0.516029411764706,188004,FALSE,63,-0.089886459618075,75.5235805130955,46
"3022","4849",573119.5,38631.1959459459,7906.8,1932.7941642194,2,2,"Aearl_0749","SM128A",9,21,4,26.37,0.387794117647059,202753,TRUE,63,0.352541574386598,73.1193775683136,8
"3023","4850",486026,30992.7162162162,13417.6,1833.61463807796,2,2,"Ancor_0101","SM42",10,21,4,1.05,0.0154411764705882,211444,FALSE,63,0.160344329274182,73.4068264763682,10
"3024","4851",584820.75,41139.2702702703,11809.2,2575.2968877783,2,2,"Aearl_0749","SM3",11,21,4,32.21,0.473676470588235,224827.5,FALSE,62,0.0152948566072684,73.9470149879773,15
"3025","4852",403523.75,32294.6689189189,9436.9,1464.65560486985,2,1,"Aalon_0101","SM27",12,21,4,18.43,0.271029411764706,223827.5,TRUE,62,0.146804283324174,71.5965094034182,9
"3026","4853",368926.5,27945.8513513513,6633.8,1432.06780819364,2,1,"Aearl_0104","SM17",13,21,4,18.98,0.279117647058824,199433,TRUE,62,0.128619658598572,75.4775815139091,10
"3027","4854",833902.75,55003.7972972973,15930.1,2366.60700523924,2,1,"Mrida_0210","MIX",14,21,4,15.19,0.223382352941176,237230,FALSE,62,-0.0620862996732075,76.8707780227318,10
"3028","4855",914487.25,55452.4864864865,13674.3,2411.42112396285,2,2,"Ilona_0953","SM121A",15,21,4,14.3,0.210294117647059,233638.5,FALSE,62,-0.22275481938002,77.6028508506545,14
"3029","4856",748764,50912.6824324324,15855.3,2745.9579410114,2,2,"Rbani_0215","MIX",16,21,4,8.67,0.1275,233458,TRUE,61,-0.211253421316135,75.5654181225864,19
"3030","4857",787484.5,52312.4527027027,14164.9,2409.52671494279,2,1,"Llanc_0952","SM42",17,21,4,30.15,0.443382352941176,223451,TRUE,61,0.292392382416009,72.7784387279318,8
"3031","4858",154014.25,7219.54054054054,11595.1,1331.08916374206,2,1,"Clfin_0213","SM42",18,21,4,10.16,0.149411764705882,88466,TRUE,61,-0.33239313643589,73.0919254141273,36
"3032","4859",425551,33979.3851351351,5794.6,2197.03787486164,2,1,"Aearl_0749","SM146B",19,21,4,18.95,0.278676470588235,205288.5,TRUE,60,0.509266751377494,69.8622172774409,9
"3033","4860",456381.25,29726.3243243243,8459.9,2264.93129426447,2,2,"Borek_0410","SM43",20,21,4,25.79,0.379264705882353,180150,TRUE,61,0.305963958545953,66.4695365374273,14
"3034","4861",94864.5,4910.07638888889,4543.2,1158.80620693284,2,2,"Aearl_0749","NO",1,22,1,15.12,0.222352941176471,30455,FALSE,62,-0.0118860535735492,64.8644058783211,56
"3035","4862",113029.4,9955.23333333333,3813.4,1998.03843436457,2,1,"Clfin_0320","SM117",2,22,3,17.99,0.264558823529412,113302.5,FALSE,62,0.0475479529028751,69.5017562178632,56
"3036","4863",125934.65,11599.9694444444,1741.2,1315.41281590663,2,1,"Ancor_0522","SM7",3,22,2,15.58,0.229117647058824,133196,TRUE,62,-0.0205283713493997,67.8407547415105,46
"3037","4864",582099,34827.6944444444,18519.3,2826.30203223755,2,1,"Rbani_1063","SM144B",4,22,4,21.8,0.320588235294118,195278,FALSE,62,-0.120178665515143,73.6868269583579,13
"3038","4865",556674.25,40468.2986111111,7235,1832.22833187658,2,2,"Banca_0315","MIX",5,22,4,10.78,0.158529411764706,226488.5,TRUE,62,0.382366656949011,66.0069199271105,12
"3039","4866",368563.25,24905.7972972973,8879.3,2082.52955751867,2,1,"Clfin_0961","SM151B",6,22,3,27.88,0.41,209413,FALSE,63,0.00188054382949129,74.3810691607818,14
"3040","4867",309692,22922.8648648649,2742.1,1769.9244318846,2,2,"Aearl_0749","SM100",7,22,4,16.01,0.235441176470588,193773,TRUE,63,0.447925151831301,70.0395987038136,7
"3041","4868",183021.25,13771.527027027,3202.1,1214.81697653456,2,1,"Aearl_0851","SM38",8,22,3,16.47,0.242205882352941,150500,TRUE,63,0.0429236229325622,72.6863959128773,27
"3042","4869",211357.7,18204.9243243243,6841.9,2011.82761758514,2,1,"Aearl_0205","SM109",9,22,4,9.11,0.133970588235294,183780,FALSE,63,0.159583613630648,70.5261767964909,19
"3043","4870",605709.75,40965.6689189189,15530.3,2645.61033001804,2,1,"AAran_0206","SM144A",10,22,4,22.03,0.323970588235294,221666,FALSE,63,0.0373714505861613,75.2079062255636,10
"3044","4871",530941,39199.8716216216,6041.8,2513.87903067625,2,2,"Aearl_0749","SM96",11,22,4,19.45,0.286029411764706,228189,TRUE,62,0.0146476996122022,71.9654797955182,14
"3045","4872",531276.5,40892.6283783784,7154.8,2055.82517633597,2,2,"Aearl_0749","SM55",12,22,4,18.45,0.271323529411765,229594.5,TRUE,62,0.152821299650025,70.6993052557182,27
"3046","4873",109632.25,8713.70945945946,3096.6,1742.20333812008,2,1,"Aearl_0749","SM154B",13,22,2,42.4,0.623529411764706,147897.5,TRUE,62,0.0195156254281939,69.49727943615,46
"3047","4874",391164.5,28417.8175675676,7926.7,2316.057751579,2,2,"Aaran_0534","SM70",14,22,4,19.62,0.288529411764706,193747.5,FALSE,62,0.0888906124621883,75.1648915840909,10
"3048","4875",841917.25,52282.304054054,16885.8,2978.64089283587,2,1,"Aoost_0954","SM42",15,22,4,10.25,0.150735294117647,232499.5,FALSE,62,0.126550279526777,76.8429485705182,47
"3049","4876",839556.75,50839.7635135135,14131.1,3353.58182870614,2,1,"Clfin_0425","SM132",16,22,4,20.62,0.303235294117647,210025,TRUE,61,-0.189070481605387,77.3115423625818,14
"3050","4877",17680.35,1544.70540540541,258.8,996.205085961625,2,2,"Aearl_0851","SM131",17,22,2,20.15,0.296323529411765,72525,NA,61,NA,NA,27
"3051","4878",727536.75,48876.8851351351,16636.9,2706.88937879049,2,2,"Mrida_0210","SM92",18,22,4,17.8,0.261764705882353,223463,FALSE,61,-0.00861780015209873,80.0003131389773,44
"3052","4879",387880.25,30331.5067567568,4643.1,2210.04808253301,2,2,"Aearl_0749","SM134A",19,22,4,16.25,0.238970588235294,213315,FALSE,61,0.241525913073095,75.1622064524182,14
"3053","4880",531831,37007.1756756757,10878.5,2736.22486214637,2,2,"Ancor_1057","SM167",20,22,4,14,0.205882352941176,216105,TRUE,61,0.00582081915610129,73.5899396765682,14
"3054","4881",308509.25,18310.4189189189,9607.6,2321.95199695831,2,2,"Ancor_0317","SM170C",1,23,4,3.87,0.0569117647058824,158056.5,TRUE,62,0.313183326647324,70.0947060578818,12
"3055","4882",273713.75,20753.3310810811,4040.4,2255.51551837884,2,1,"Llanc_0437","SM116",2,23,4,22.54,0.331470588235294,182056.5,FALSE,63,0.374505375323315,68.6509684583227,10
"3056","4883",152064.4,12429.7878378378,1346.2,1629.77009840091,2,1,"Aearl_0749","SM129",3,23,3,13.03,0.191617647058824,164328,TRUE,63,0.455987176792073,67.6484335711524,4
"3057","4884",903535,56866.9324324324,13446.3,2275.80131186197,2,2,"Aoost_0104","SM128B",4,23,4,31.81,0.467794117647059,224866.5,FALSE,63,0.340416704292039,75.7809506103318,10
"3058","4885",369249.25,24488.6216216216,5499.1,1772.36964325775,2,2,"Clfin_1063","MIX",5,23,4,15.31,0.225147058823529,174238,FALSE,63,-0.0915755908218477,73.2207143283818,56
"3059","4886",414034,27283.277027027,12681.9,2035.09222435422,2,2,"Kdike_0962","MIX",6,23,4,21.42,0.315,144498,FALSE,53,0.160325104555843,69.8104046614909,14
"3060","4887",608840.25,41282.7567567567,10505.8,2196.64024251655,2,1,"Ctain_1060","SM42",7,23,4,22.64,0.332941176470588,182979,FALSE,53,-0.185394546423744,75.0953233977136,15
"3061","4888",285161,21189.25,2927.6,1547.09142578148,2,1,"Aearl_0749","SM54",8,23,2,12.44,0.182941176470588,141028,FALSE,53,-0.124636014453773,76.7034805741182,46
"3062","4889",317313.5,24216.9054054054,3740,1386.93310247865,2,1,"Aearl_0749","SM148B",9,23,3,6.98,0.102647058823529,150977.5,FALSE,53,0.0898062155065627,72.2351942557364,14
"3063","4890",407657,28808.2027027027,6190.1,1795.93339419478,2,2,"Ancor_0852","SM84",10,23,4,15.21,0.223676470588235,140441.5,FALSE,53,0.122562983253176,70.0304717881318,16
"3064","4891",661295.5,42949.2432432432,8363.4,2599.65859298614,2,2,"Volin_0510","SM145B",11,23,4,4.51,0.0663235294117647,226182.5,TRUE,63,-0.0739635553350015,70.2735920243682,46
"3065","4892",294580.75,19654.5810810811,5497.1,1606.6868430632,2,1,"Volin_0305","SM145B",12,23,4,14.53,0.213676470588235,193307,FALSE,63,-0.249157612884986,76.2869740109545,46
"3066","4893",653140.75,45386.0810810811,11767,1797.17124256389,2,1,"Clfin_0858","SM123",13,23,4,19.18,0.282058823529412,224928.5,TRUE,63,0.363476199501392,69.93779309655,12
"3067","4894",324420.25,25931.9797297297,4496.7,2111.13207034057,2,2,"Aearl_0749","SM157B",14,23,4,16.89,0.248382352941176,207752,TRUE,63,0.291440237288716,67.1729469418636,14
"3068","4895",348537.5,28488.1283783784,4924.3,2329.19427458065,2,1,"Aearl_0749","SM125",15,23,3,7.46,0.109705882352941,226553.5,TRUE,63,0.193326187887996,67.7053475347,48
"3069","4896",374598.5,23773.4256756757,6847.7,2911.19396591068,2,1,"Ilona_0427","SM89",16,23,4,21.86,0.321470588235294,190977,FALSE,63,0.0267774125502402,73.6955325995909,37
"3070","4897",565415,40880.0472972973,4892.7,2637.45092344277,2,1,"Aearl_0749","SM134A",17,23,4,23.74,0.349117647058824,220416,FALSE,63,0.44311568723507,71.6092870723182,10
"3071","4898",555079,36934.5540540541,12566.5,2843.62038732606,2,1,"Banna_0101","SM120",18,23,4,13.82,0.203235294117647,189031,TRUE,62,0.325403801091367,74.5069579497364,8
"3072","4899",479679.25,32597.7905405405,12364.9,2684.17172977888,2,1,"Aaran_0859","SM14",19,23,4,16.12,0.237058823529412,198160,FALSE,63,-0.140841137451881,76.4736598872727,35
"3073","4900",1059951.5,63540.2094594594,21988.8,2844.73265844177,2,2,"Sster_0643","MIX",20,23,4,4.68,0.0688235294117647,223769,FALSE,63,0.0923321745800437,76.7002009666818,7
"3074","4901",446094,29997.5675675676,3657.1,2360.55535379157,2,2,"Aalon_0821","SM145A",1,24,4,26.78,0.393823529411765,207881.5,TRUE,63,-0.0427086900917534,71.3558131879136,17
"3075","4902",178350,10159.6081081081,8369.4,1599.40352444744,2,1,"Ancor_0317","SM170C",2,24,4,7.8,0.114705882352941,104019.5,FALSE,63,-0.133343977198932,76.8896044572136,51
"3076","4903",328917.75,24593.445945946,13905.2,1960.17678410587,2,1,"Banca_0525","SM67",3,24,4,15.14,0.222647058823529,179865.5,FALSE,63,-0.0993825172155588,76.7469213165818,13
"3077","4904",460922.75,32500.1959459459,11040.1,2183.3283417074,2,2,"Banca_0525","SM71",4,24,4,0,0,202987.5,FALSE,63,-0.117119623449069,79.4792483469136,12
"3078","4905",419752,31550.4527027027,10008.4,2651.21034888978,2,2,"Clfin_0425","SM42",5,24,4,14.17,0.208382352941176,200640,TRUE,63,0.106967132134578,77.3389242142545,12
"3079","4906",349035.25,24827.5743243243,4729.5,2035.74731137481,2,2,"Aearl_0749","SM84",6,24,3,13.3,0.195588235294118,138711.5,FALSE,53,-0.251215675912271,77.2849707289727,9
"3080","4907",341819.5,22304.0675675676,2811.2,2030.98867467328,2,1,"Aearl_0749","SM126B",7,24,3,0.03,0.000441176470588235,126865,FALSE,53,-0.0350308954721929,73.1358480643929,46
"3081","4908",74232.9,7191.09864864865,1223.6,962.947739201549,2,2,"Sster_0521","SM166A",8,24,1,24.14,0.355,68875,FALSE,53,0.233278845400063,68.6530485563944,8
"3082","4909",700930,45150.3648648649,9193.9,2271.97754966217,2,1,"Borek_0619","MIX",9,24,4,13.18,0.193823529411765,187968.5,FALSE,53,0.0939869705038874,73.1948092171545,46
"3083","4910",350916.5,25381.1351351351,5890.4,2220.01677516823,2,1,"Llanc_0538","SM129",10,24,4,11.56,0.17,140891,FALSE,53,0.301427822695447,71.7689418887364,10
"3084","4911",903421.75,56536.9391891892,15119.1,2737.64235512265,2,2,"Aoost_0104","MIX",11,24,4,7.51,0.110441176470588,226641,TRUE,63,-0.187178800490885,80.7102453290955,56
"3085","4912",263107,22727.8918918919,3249,2150.70638388823,2,1,"Aearl_0749","SM94",12,24,3,6.06,0.0891176470588235,213280,TRUE,63,0.273434820828329,70.9940301843636,56
"3086","4913",560444.25,38414.7162162162,10592.1,1983.16750191635,2,1,"Sster_1064","SM146B",13,24,4,19.6,0.288235294117647,222095.5,TRUE,63,0.254524042962283,75.7424932006136,11
"3087","4914",456469.75,32303.5067567568,12259.7,2159.81888093965,2,1,"Banca_0525","SM71",14,24,4,17.52,0.257647058823529,212276,FALSE,63,0.0118245705320709,74.8915496040455,14
"3088","4915",372539.5,24709.1824324324,7487.8,2168.63659178918,2,2,"Lflex_0411","SM25",15,24,2,16.28,0.239411764705882,179012.5,FALSE,63,-0.0317093898244871,71.4322892759864,46
"3089","4916",187205.75,14323.6621621622,2895.1,2561.91317901617,2,2,"Aalon_0718","SM66",16,24,2,13.02,0.191470588235294,144010,FALSE,62,0.233038632205215,65.7035964282636,15
"3090","4917",351800.5,23684.5,7138.8,2796.06506918764,2,1,"Ancor_0629","SM151C",17,24,4,8.29,0.121911764705882,186078,FALSE,63,0.0263598142357891,73.1674800467682,37
"3091","4918",116159.5,8869.89864864865,1036.1,1626.70303597699,2,2,"Ilona_0845","SM89",18,24,2,13.04,0.191764705882353,123675,NA,63,NA,NA,4
"3092","4919",266211.5,16536.5608108108,10180.9,2553.91829624732,2,2,"Rling_0204","SM11",19,24,4,19.26,0.283235294117647,159889,FALSE,63,-0.0177783857232099,73.4633295319182,34
"3093","4920",443362.05,34913.7175675676,6572.6,2793.42006299538,2,1,"Aearl_0749","SM152C",20,24,2,11.82,0.173823529411765,215838,TRUE,63,0.36826397631886,71.55347843815,8
"3094","4921",387855,28453.5,7609.7,1778.64412877816,2,2,"Clfin_0858","SM123",1,25,4,10.22,0.150294117647059,209468.5,TRUE,63,0.214806061674005,70.7067661145864,9
"3095","4922",293154.65,21886.1013888889,7095.2,2468.83271793853,2,1,"Borek_0309","MIX",2,25,3,25.97,0.381911764705882,179272,FALSE,62,-0.0900807725252863,77.3389025493182,26
"3096","4923",529038.75,37652.3445945946,12999.7,1902.40499160441,2,1,"Rbani_0432","MIX",3,25,4,12.47,0.183382352941176,200686,TRUE,63,-0.0526017972913122,80.1526567798773,14
"3097","4924",735154.25,48653.75,12229.3,1844.47480680313,2,2,"Banca_0417","SM97",4,25,4,4.23,0.0622058823529412,225545.5,FALSE,62,-0.0844508443640423,76.5946324184318,14
"3098","4925",327291.75,21991.8918918919,6199.6,1748.46062425567,2,1,"Aearl_0749","SM105",5,25,4,15.16,0.222941176470588,170546,FALSE,63,0.137530073444705,76.4924457610227,11
"3099","4926",407899.75,27386.4189189189,8322.4,1763.428915014,2,2,"Clfin_0961","SM152A",6,25,4,17.22,0.253235294117647,215548,FALSE,63,-0.233118294301997,77.5348078894955,47
"3100","4927",126387.25,6714.36486486487,5788.4,1357.63604483317,2,2,"Aearl_0749","NO",7,25,3,9.59,0.141029411764706,135409,TRUE,63,-0.466024875424933,78.7721274867091,46
"3101","4928",712550.5,46772.9797297297,13444.1,1932.11944714115,2,2,"Aoost_0852","MIX",8,25,4,24.32,0.357647058823529,210292.5,FALSE,63,-0.203464366677355,81.3485939368682,46
"3102","4929",159644.25,12774.1824324324,1047,1246.60390122209,2,1,"Aearl_0749","SM16",9,25,3,16.83,0.2475,156425.5,NA,63,NA,NA,12
"3103","4930",315593.25,24345.6689189189,4043.1,2022.70208361934,2,2,"Aearl_0749","SM19",10,25,4,13.95,0.205147058823529,208233,TRUE,62,-0.193024697780468,73.6515971388227,12
"3104","4931",20439.15,869.434375,738.6,419.016328132513,2,2,"Banca_0214","SM145B",11,25,0,5.89,0.0866176470588235,18317,NA,57,NA,68.5292422803214,38
"3105","4932",345680.8,26628.8256756757,3711.4,2125.05355290191,2,2,"Ctain_0531","SM54",12,25,4,23.41,0.344264705882353,180828,FALSE,62,0.0308901148473376,74.9932766619375,36
"3106","4933",292005.25,23927.3513513513,2900,1557.4142911591,2,2,"Aearl_0749","SM153C",13,25,3,17.47,0.256911764705882,202396,FALSE,62,0.0317848327857211,74.5112007607667,14
"3107","4934",97647.4500000001,3531.49857142857,3352.3,410.322140621946,2,2,"Borek_0101","SM130A",14,25,0,23.85,0.350735294117647,26744,NA,60,NA,71.0825807280786,40
"3108","4935",672049.95,44779.1135135135,7904.9,1986.26413518999,2,1,"Borek_0619","SM42",15,25,4,10.64,0.156470588235294,218438,TRUE,62,0.269140604407365,69.2486191858059,12
"3109","4936",275993.25,23044.1824324324,4336.3,2338.82822516705,2,1,"Aearl_0749","SM147A",16,25,4,14.41,0.211911764705882,209732.5,TRUE,63,0.189627794576755,69.4760435599773,46
"3110","4937",234760,19600.5675675676,4370.6,2165.67816887535,2,2,"Aearl_0749","SM81",17,25,3,12.9,0.189705882352941,199300,TRUE,63,0.267491282004374,69.6883915683773,14
"3111","4938",118044,10736.9662162162,1100,1512.82035828137,2,1,"Aearl_0749","SM149C",18,25,2,8.94,0.131470588235294,154604.5,TRUE,63,0.551751735663959,65.1871271655583,10
"3112","4939",184008.75,11993.3108108108,4824.5,1966.58291301931,2,2,"Ctain_0109","SM168C",19,25,3,1.43,0.0210294117647059,133961,FALSE,63,-0.279095300792801,74.8766690920591,26
"3113","4940",502728.5,36903.1081081081,5585.8,2392.82997558754,2,1,"Aearl_0749","SM56",20,25,4,12.61,0.185441176470588,217671,TRUE,63,0.474643293043079,67.7907775154954,4
"3114","4941",558363.75,34565.777027027,8781.9,2620.73723633927,2,2,"Lflex_0411","SM117",1,26,4,10.86,0.159705882352941,197307.5,FALSE,63,0.0408753818858907,68.9831040606364,46
"3115","4942",443914.25,31415.9662162162,5912.2,2405.49704222868,2,1,"Llanc_0952","MIX",2,26,4,22.46,0.330294117647059,202240,FALSE,63,0.151779709292071,70.0085503304682,26
"3116","4943",350372.25,25756.8513513513,3019.8,2052.30315175948,2,1,"Aearl_0749","SM130A",3,26,4,27.17,0.399558823529412,193352.5,FALSE,63,0.44925002711739,70.7538913725545,10
"3117","4944",191203.5,14264.7567567568,3066.2,1822.38389091412,2,2,"Aaran_0859","MIX",4,26,3,16.72,0.245882352941176,124346,FALSE,63,0.0795375190854033,74.328768977,12
"3118","4945",292106.5,19888.0202702703,8828.1,2325.18206103854,2,2,"Aaran_1061","SM14",5,26,2,13.07,0.192205882352941,162924,FALSE,63,-0.155663631035379,75.6106954272682,56
"3119","4946",654544,43425.2905405405,7010,2410.75106479384,2,2,"Aalon_0923","SM42",6,26,4,27.12,0.398823529411765,209451.5,TRUE,63,0.238798121307747,64.2330303538545,56
"3120","4947",369565.75,27565.6216216216,4551.3,1912.73907899369,2,2,"Ancor_0101","MIX",7,26,4,15.3,0.225,205977,TRUE,63,0.0975935321987371,70.1511713244364,56
"3121","4948",279897.75,20317.3513513513,4145.4,1825.94591187239,2,1,"AAran_0104","SM31",8,26,4,12.55,0.184558823529412,178223,FALSE,63,0.0708123461210083,71.5878168415136,24
"3122","4949",903512.75,55435.5540540541,18747.7,2383.80196834954,2,1,"Aoost_0104","SM42",9,26,2,5.79,0.0851470588235294,215995,FALSE,63,-0.00206511017775215,78.4972760766,13
"3123","4950",319647,23383.1891891892,8738.9,1939.87356698709,2,1,"Aalon_0408","SM95",10,26,4,2.12,0.0311764705882353,209141,TRUE,63,-0.0901949062713819,76.1935398970818,56
"3124","4951",102095.35,5993.9418918919,4799.9,2237.75118987395,2,1,"Sster_0521","SM166A",11,26,2,21.93,0.3225,93058,FALSE,61,0.0822594791818637,67.9784104816823,32
"3125","4952",429459.75,26521.8851351351,5581.3,2618.35598311084,2,2,"Ccyma_0420","SM169",12,26,4,11.82,0.173823529411765,193066,TRUE,62,0.24017350016165,67.6173850610118,33
"3126","4953",277365.2,22525.9986486487,13685.2,2951.63605084838,2,1,"Aearl_0749","SM143",13,26,4,12.23,0.179852941176471,214019,TRUE,62,-0.157751861672652,78.1452853708529,10
"3127","4954",520117,34934.3851351351,12526.7,2777.19887448894,2,1,"Rbani_0852","SM153A",14,26,4,17.52,0.257647058823529,209218,TRUE,61,0.147599394954692,71.8229775512765,33
"3128","4955",754444.25,47640.6216216216,7904.7,2986.66290128338,2,2,"Clfin_1063","SM152A",15,26,4,14.05,0.206617647058824,230746,TRUE,61,0.198468588753597,69.1993234526471,14
"3129","4956",751549.25,45868.2432432432,10031,3449.66727056705,2,1,"Ancor_0953","SM42",16,26,4,11.26,0.165588235294118,210958,FALSE,63,0.180431064985858,70.7917633837682,14
"3130","4957",263039.25,21031.7094594595,4599.9,2243.1088554762,2,1,"Aoost_0215","SM42",17,26,4,10.72,0.157647058823529,192311.5,FALSE,63,0.0398412329411271,72.0437715596454,14
"3131","4958",123120.25,6737.16891891892,9790.3,1513.77682994958,2,2,"Aoost_0215","SM73",18,26,2,13.94,0.205,125076.5,TRUE,63,-0.265951444494114,73.5953582649545,37
"3132","4959",627674.75,44786.7027027027,7468.4,2798.94163643203,2,1,"Aearl_0749","SM12",19,26,4,11.08,0.162941176470588,231642,FALSE,63,0.591139669667459,72.2577520021773,8
"3133","4960",515995,35672.6216216216,10885.8,2902.30258208333,2,2,"Volin_0510","SM36",20,26,4,18.57,0.273088235294118,214442,FALSE,63,0.266063138822633,69.8005946159364,12
"3134","4961",555436.25,37334,11804,2594.133199616,2,2,"Aoost_0852","SM151B",1,27,4,21.02,0.309117647058823,200269,TRUE,63,-0.0960013412441347,74.3161944765591,45
"3135","4962",253051.5,18242.5405405405,2411.4,1818.77192732345,2,2,"Aearl_0749","SM7",2,27,3,23,0.338235294117647,177578,FALSE,63,-0.140115508411303,76.1409492105385,46
"3136","4963",466425.5,33794.2297297297,5371.4,1566.91063364468,2,2,"Volin_0102","SM42",3,27,4,5.75,0.0845588235294118,223735,TRUE,63,0.218492339269258,66.7115493722546,14
"3137","4964",339421,23000.472972973,10396.1,2068.24509715888,2,2,"Lflex_0411","SM42",4,27,4,31.05,0.456617647058824,168357,FALSE,63,0.0954077554068875,69.6583152878864,56
"3138","4965",288533,19111.6621621622,5109,2308.8978095308,2,1,"Rbani_0536","SM48",5,27,3,6.96,0.102352941176471,166422,TRUE,63,-0.149367295663688,73.2431264934955,14
"3139","4966",183245.25,11659.7635135135,4015.8,1612.85550818377,2,2,"Lflex_0203","SM42",6,27,3,16.27,0.239264705882353,114196,FALSE,63,-0.105573591802882,73.4158832797773,19
"3140","4967",532832.75,31172.4324324324,4789.3,2344.16006125696,2,1,"Borek_0410","SM152B",7,27,4,8.91,0.131029411764706,184004.5,FALSE,63,-0.16311795791319,67.4933208096364,17
"3141","4968",488301,31003.6351351351,5724.8,1569.42627221578,2,1,"Clfin_0637","SM14",8,27,4,16.43,0.241617647058824,196434,FALSE,63,0.27384518165417,71.1666106771682,6
"3142","4969",686023.25,46951.4256756757,10139.4,2019.8666486807,2,2,"Aearl_0749","MIX",9,27,4,12.03,0.176911764705882,230811.5,FALSE,63,0.243837941613323,76.1846755732682,7
"3143","4970",898205.75,55315.1891891892,17630.1,2177.49068762093,2,1,"Mrida_1057","MIX",10,27,4,9.05,0.133088235294118,220229.5,FALSE,63,-0.0614227881772818,79.0476089059273,56
"3144","4971",396250.5,28859.5810810811,8588.7,2175.49910712762,2,2,"Rbani_0320","SM66",11,27,4,27.54,0.405,189422.5,FALSE,63,-0.144397397869919,81.8768634674864,12
"3145","4972",336895.25,24795.6621621622,3937.6,1924.93960111076,2,2,"Aearl_0749","SM126B",12,27,4,18.17,0.267205882352941,209039,FALSE,63,-0.139057680365934,76.7486880756455,26
"3146","4973",797841.75,55281.1959459459,8793.1,1736.35250784826,2,2,"Banca_0315","SM60",13,27,4,30.13,0.443088235294118,238631,FALSE,63,0.173341558569059,73.9413319713227,13
